Date,AAPL,MSFT,AMZN,JNJ,FB,XOM,BRK_B,JPM,GOOGL,GOOG,GE,WFC,T,PG,BAC,PFE,CVX,CMCSA,VZ,PM,HD,MRK,UNH,V,C,KO,PEP,CSCO,INTC,DIS,ORCL,MO,IBM,AMGN,MMM,MCD,MDT,MA,ABBV,BA,WMT,CELG,HON,BMY,GILD,PCLN,SLB,UTX,UNP,SBUX,ABT,AGN,QCOM,LLY,CVS,USB,GS,TXN,TWX,UPS,ACN,DOW,NKE,DD,COST,LMT,MDLZ,NEE,CL,WBA,LOW,MS,AXP,CAT,DUK,PYPL,BIIB,MET,GD,AIG,COP,KHC,FDX,DHR,MON,BK,BLK,SPG,SO,GM,RTN,OXY,F,COF,EMR,KMI,HAL,EXC,ALL,FOXA,TGT,FOX
2010-02-02,25.2728688042,23.3707092838,118.12,50.6371949292,,53.3460543039,75.51,34.0388592361,266.382296631,,13.2243911274,24.0684371638,17.385743068,49.9704237395,14.7469772602,14.4275576773,56.5074743327,7.14436749174,19.3618829224,34.5181887334,24.3359214563,30.0283197895,30.4213789272,19.8595938213,33.3756068341,21.9469022119,49.1334076113,19.366994212,15.5704617682,27.2776137035,21.8422761338,13.7874408993,104.538799545,52.1723687005,66.5978722644,50.5167473476,37.7602999984,24.3821604635,,50.8157421878,44.0959076346,28.875,33.0296715828,19.3698124711,23.0934631083,204.42,57.6557150395,56.9438014774,26.9314944938,10.0757076098,21.5964320782,39.1999057701,32.9243290657,26.6590887087,29.8762407957,21.3623349718,142.319189927,19.7072448761,23.0656641311,47.1451265984,35.4446029488,21.8394023107,14.4797789015,25.4601068105,48.7082708156,58.4672969386,15.778871626,38.4566420898,34.1845329989,31.4288242532,19.8302811997,25.6260408463,35.0372236444,43.6695998015,35.3787795266,,54.94,30.0509706437,58.7284567833,18.9561540163,28.9360345097,,78.5319284619,26.9286167979,67.8988436402,25.6191251804,176.030341941,54.71218195,22.9990119331,,44.3136632626,61.7523401094,9.20548586644,34.0292254418,37.1796062256,,27.9437762116,32.9229993123,25.8274681774,9.28981777967,41.8237129012,10.9631849775
2010-02-03,25.7077180223,23.5103094447,119.1,50.3523161954,,53.0592475604,74.36,33.8206076109,271.247314475,,13.0909699706,23.5668372229,17.3113004157,49.7718131523,14.6808049263,14.2307494403,55.5663155929,7.00402387005,19.0102039188,34.0613303531,23.8664720586,29.4055776998,29.7691731528,19.7437599804,32.9841041147,21.8751412237,49.2458961978,19.4090597945,15.513763703,27.9782061835,21.8330832566,13.6836719011,104.647060869,52.0314337184,67.4838566399,51.4477134865,37.5300022573,23.9013909074,,51.113103488,44.7389214307,29.155,32.7705825597,19.1509445336,22.6083862473,208.53,57.542356858,57.1195797856,26.9528924713,10.0667314783,21.6797394025,39.0510830451,33.2346194823,26.4270753033,29.0170079867,21.0101613756,142.582173011,19.6142462945,22.572151149,47.3461890625,35.427570463,21.8473237479,14.4956335006,25.3541176653,48.4181926331,58.5742260251,15.7677987336,38.3170253981,34.0875256875,29.5830857979,19.4175162678,25.4707868568,34.417652032,43.5391210719,35.1254708426,,54.6,28.7537470003,58.8039324524,18.8138049248,28.8437161543,,78.331616243,26.8585957607,68.1272817787,25.0149831307,179.811734471,53.4852537392,22.8917070563,,44.4189983554,61.2554470533,9.40753779503,33.2291795324,37.0126676473,,27.5803981074,32.6161746546,25.2435575273,9.95214738063,41.642657867,11.6252753644
2010-02-04,24.7812440204,22.8615792854,115.94,49.5688996775,,51.5614790106,72.61,32.1921147153,264.20457421,,12.5886785569,22.6623530651,16.9390871542,48.7787602163,13.9434560633,13.7798288082,54.169757463,6.80666565204,18.6454997669,33.3144031599,23.4137887108,28.1752823518,29.0008211447,19.6326540514,31.1244661972,21.3010533184,47.9201378567,19.4847778431,14.9934850422,26.9955569908,21.2447391183,13.4346263053,102.431867634,50.6749345153,65.5876844718,50.5404159783,36.0458612589,21.4425152857,,49.3333761618,43.6672317705,27.915,31.5336414175,18.7522922188,22.0995311088,200.01,54.4991256801,55.5626861983,26.0969733709,9.78847140177,21.3504771207,37.8902657899,32.010230271,25.9480798857,27.8803145832,20.314403783,136.642382683,19.0985268877,22.2970783393,46.075474289,34.5844624159,21.0789443413,14.0630294383,24.619764302,48.5010721139,58.0472183845,15.717970718,37.2466307615,33.6024891304,28.5833108012,18.9696224054,24.3200808174,33.6993081336,41.9162918729,34.5555263037,,53.1,28.6959090034,57.1602401021,17.8648109815,27.7878249649,,75.2124688354,26.0809937155,66.3173488349,23.8942558501,172.159304328,51.0240504421,22.5912534012,,43.6654473071,58.4346233965,8.9387773207,31.7745506063,35.9871878091,,26.2177302167,31.9311707678,24.2788355836,9.52206322416,40.3835024018,11.1609522359
2010-02-05,25.2212546536,23.0093912204,117.39,49.5688996775,,51.290605975,73.57,32.1501432489,266.46755983,,12.3924709734,22.9638477844,17.0812049449,48.6993159814,14.1797858271,13.7263297502,54.0255476561,6.76280827027,18.7171380824,33.1113549909,23.4557038356,27.8942889698,29.0722957501,19.5168202105,31.5159689167,21.1655047853,47.8156841692,19.9390861348,15.3482204927,26.8772751435,21.6492257134,13.4069545724,102.406884252,50.8070610611,65.0329092086,49.9960374734,35.5426180468,21.3102553877,,48.5682597413,44.0629325681,27.58,31.3163409465,18.7366587947,22.0567302093,196.96,54.1154518353,55.6631309458,26.5762880671,9.73910267851,21.4099823523,37.8902657899,31.9012093138,25.8358153347,27.8087118491,20.5892709801,139.798179681,19.4197947149,21.8682883712,46.0030918019,34.5248487156,21.0076514066,13.9746966717,24.7787480198,48.5507998023,57.8333602115,15.7456529489,36.7657288233,33.4295630536,28.4636796051,18.9608401728,24.8954338371,33.986645693,42.2017140939,34.4499810187,,53.53,28.6545961486,55.9023122829,17.7224618901,27.6839668151,,73.1521145845,26.1694413414,67.4243951986,23.7629206219,170.154514323,53.896678768,22.6770973027,,43.2765177337,58.6410251274,8.81754616355,32.1472992686,35.8917943358,,25.6999164182,31.5672624529,24.4650099938,9.43604639287,40.5727872103,11.1007622008
2010-02-08,25.0483472494,22.7630379954,116.83,49.3552406272,,51.6013132805,74.23,31.6464856523,267.560934974,,12.2433532099,22.1347373064,16.905249585,48.4689277003,13.6882199184,13.6346170792,53.2285987233,6.67070776853,18.4761728392,33.0170826267,23.9670683581,27.7879671496,28.9561495163,19.6326540514,30.8308391576,20.9900890364,47.3737647222,19.7699824929,15.2536243726,26.8226835217,21.2539319955,13.4000366392,101.957183369,50.6132754606,64.1966061999,49.6410080136,35.6449725984,21.8566721925,,48.1441191168,43.634256704,27.385,30.8148783213,18.7288420826,21.9188161998,200.62,54.1677709959,54.7423874264,26.0926937754,9.83335205927,21.1640273948,37.3941900399,31.4567392577,26.0304072231,29.2855182395,20.1769701845,137.023254734,19.5297021295,21.7792942269,45.536626885,34.2097477284,20.7383225424,13.8840989623,24.3699327454,48.1861300871,56.9244629763,15.7013613794,36.3701481967,33.3578619973,28.4465894342,19.1101381269,24.2926830546,33.0348400276,41.4106867959,34.4499810187,,52.84,27.7952887669,55.6423405336,17.5247548186,27.3320030852,,73.1521145845,25.852504015,65.2015163889,23.5177615292,166.788748989,51.9571036324,22.2693387707,,42.7741503682,58.3276002767,8.86603862641,31.483624821,35.3512313204,,25.5273118188,31.2247605094,23.9995739683,9.20380094838,40.1448389477,10.7912134485
2010-02-09,25.3154504783,23.0011794462,118.03,49.6638592554,,52.2829157093,74.53,32.2256918884,269.050533221,,12.2433532099,22.3692331992,17.0947399726,49.0647594619,13.6787667279,13.6651879695,54.124217524,6.74965105573,18.7236506566,33.9743097092,24.201793057,27.6968341609,29.4832747312,19.684661082,31.1244661972,21.5322831692,48.2495687172,20.0989353485,15.4901146729,27.1502332526,21.6124542047,13.4622980381,103.069778167,50.393064551,65.1819533091,50.1538283443,36.1311567186,21.5718789815,,49.6826684408,43.8980572358,27.75,31.6088608112,18.9555267322,22.0186849653,205.38,55.5978280538,55.6798717371,26.422222629,9.95901790028,21.1640273948,37.8009721549,31.7921883567,26.3447479659,29.2855182395,20.1769701845,138.283759857,19.7664257916,22.175722688,46.1719842718,34.2693614286,22.0136739287,14.1581570332,24.5819110359,48.6999828676,57.6271398304,16.0003294734,36.0366194331,33.81337459,28.7200321683,19.1803959877,24.7767101981,33.7082874324,43.6532899603,34.9565983867,,54.09,29.0429369845,57.0596058765,18.2997665389,27.9782315728,,75.5653998876,26.1252175284,66.5282148089,23.6928751668,170.227860299,51.8615942507,22.383797306,,43.2765177337,59.5583661541,9.01151601499,32.0745678223,36.4164584391,,26.417588174,31.5529915386,24.3126854763,9.40163966035,40.4411108218,11.049170742
2010-02-10,25.1768664842,22.9847558979,117.36,49.6401193609,,52.0022558857,74.42,32.6286179657,268.0499445,,12.31398794,22.7628513049,16.9999947788,48.9932596505,13.8678305389,13.5581898535,53.6991780932,6.71456515031,18.8018015463,33.9453028279,24.0173665079,27.4917849362,29.2241792866,19.8016769008,31.3202175569,21.4445752948,48.5147203854,19.9895648339,15.521646713,27.3231067217,21.2447391183,13.4069545724,102.73516319,50.0671524048,65.0991510311,49.9013629508,35.9520362533,21.9049422283,,49.5163387842,43.8898134691,28.31,31.525283707,18.6975752344,21.8617483338,206.4,55.5019095926,55.7803164847,26.4093838425,10.0398030838,21.1283242558,37.4437976149,31.3896494379,25.9405955823,29.2944685813,20.2800453834,139.317555426,19.8171522907,22.1514515577,45.8985393205,34.0820040849,21.7918736876,14.1876012887,24.8241719392,49.1723959076,57.3674549061,16.0169388119,35.6177693579,33.6657547683,28.4551345196,19.1452670573,25.1237485275,33.8968527057,43.3434029776,34.7455078167,,54.39,28.861160423,56.7241584581,21.2890974601,27.845523937,,74.6783029185,26.1583853882,66.3964235751,23.9818126689,172.061509694,51.6264942343,22.3766436476,,43.3575447282,59.9253025647,8.84179239498,32.3745850383,36.412483711,,26.5538549631,31.2318959666,24.2026733249,9.17799589899,40.2847451105,10.7998120249
2010-02-11,25.6354582116,23.0915089621,120.09,49.7825587278,,52.3149911177,76.69,32.7545323648,269.030471292,,12.3767743667,22.6791027717,17.0473673757,49.2236479316,13.8300177767,13.657545247,53.9268777883,6.72333662666,18.9125153067,35.2941228079,24.3023893565,28.0082052058,29.5904866393,20.1568002312,31.4180932368,21.616004322,49.1655472074,20.1325878146,15.8133180834,27.441388569,21.4653681702,13.5660670364,103.504777636,49.7685464114,66.4653886195,50.3273983024,36.0799794428,22.1076763785,,50.3895694816,43.7579132033,28.585,31.9515269385,18.6741250983,22.2374451183,208.9,56.2866970024,55.8389092541,27.2225069879,10.1250763331,21.2394006882,37.7017570049,31.8760506314,25.9405955823,29.7240849858,20.1769701845,139.698427477,20.0961480354,22.4750666279,45.9950493033,34.2949101573,22.069123989,14.2578145135,24.9545026751,49.6046807068,58.3145411008,16.050157489,35.6487952894,33.8808579371,28.7114870829,19.4702096633,24.7675776105,34.3817348371,45.7898791569,34.7240864185,,55.69,28.5389201549,56.8583374255,20.7987839227,28.2147973584,,75.8610988774,26.4974346212,66.5633591379,24.043102442,168.940230946,52.8019943164,22.4052582814,,43.4790852198,61.5077158357,9.03576224643,32.4474187504,37.261334222,,27.3987090553,31.5708301814,24.8881336533,9.41024134348,40.4575703704,11.0921636243
2010-02-12,25.8561087051,22.9354852529,119.66,49.6322060628,,51.9621616252,76.9,32.6957723119,267.385393093,,12.2041116932,22.5116057055,16.9661572096,49.0647594619,13.6598603468,13.6040461889,54.4126371378,6.72772236484,18.8408769911,35.7437294678,24.3107723814,28.0385828687,28.7506600258,20.0715706319,31.1244661972,21.5203230045,48.9486049334,19.9895648339,16.1049894538,27.3595011362,21.5205254331,13.5799029028,103.730642745,49.750048695,65.5628437883,50.1696074314,36.1993930863,21.7678553267,,49.6078200953,43.6095254042,28.445,31.6422916529,18.6897585224,22.3563365058,207.78,56.2518175619,54.9851288997,27.1369150779,10.1430285961,21.3941142906,37.7811291249,32.5721075118,25.7735797489,29.5271774671,19.9794093866,139.589606891,20.3159628646,22.5559703955,45.5328282507,34.4822675011,22.0136739287,14.1536271477,24.7475068004,49.2804671074,57.726431125,16.1055219509,35.3462924573,33.5982714213,28.4978599468,19.4614274307,24.804107961,34.4984657206,45.8306537599,34.5955580296,,55.21,28.6215458647,56.9841302074,21.2100146315,28.0820897226,,74.9263085228,26.5084905744,66.6160756314,23.6841194849,168.826137206,53.3428313566,22.2979534045,,43.2684150343,61.003178271,8.98726978356,31.9922080497,37.005077464,,27.2715267188,31.2675422428,24.9896833316,9.54786827355,40.0296221077,11.2813323063
2010-02-16,26.2457955415,23.3871328322,117.53,50.3364895991,,53.1489517364,76.05,33.6359331588,271.488057626,,12.5886785569,22.9387232244,17.1353450557,49.9148127751,14.3310368759,13.5429044083,55.9298462849,6.87245172471,19.0036913447,35.838001832,24.6796254796,28.6005696326,28.2592721136,20.3319944075,32.3968500355,21.8552076159,49.2619659959,20.1914796302,16.3335967442,27.7234452817,21.8882405196,13.649082235,104.759583798,50.1992789506,66.1921411018,50.5009682605,36.6514590226,21.7504781139,,50.9467738313,44.1536140009,28.965,32.2691199345,18.924259884,22.2897573288,211.21,57.4328432806,55.5208342201,27.8858442907,10.2686944371,21.6559373099,38.297047905,32.7230596064,25.8722709232,30.0015455803,20.4947853811,142.736335508,20.958498519,23.2193812895,46.489706921,34.7803360026,22.5602530943,14.4163605049,25.1001664388,50.4359976283,58.0701317602,16.0390845967,35.9745675701,34.0031715037,29.2391461089,19.9707969213,25.4068587435,35.5759815682,46.5809064549,34.8097720112,,55.12,28.9685738457,58.577505445,21.692419886,28.8033268739,,76.2808006692,27.0870854611,67.9076297224,24.2795058528,171.474741888,55.4320922514,22.8058631549,,44.1597119732,62.0581204517,9.14891132643,33.4488822921,37.5976712169,,28.2072253371,31.9174449684,25.8274681774,9.77151203491,41.2229393786,11.5564867528
2010-02-17,26.1361154717,23.5851191419,116.31,50.629281631,,52.731971427,76.25,33.610750279,269.936768946,,12.6750098936,22.8884741046,17.1894851665,49.9307016221,14.8036964035,13.5046907954,55.814906198,6.86806598653,18.9776410481,36.1353223652,25.1658409273,28.3575483293,29.0812300758,20.4598388064,33.3756068341,22.0585304157,49.9047579188,20.2503714458,16.2862986841,28.0782908236,22.2283769745,13.6836719011,105.679774984,50.3842561146,66.7924576179,50.6982068493,37.077936321,21.7051042802,,51.4124968699,44.5658023317,29.54,32.9231107749,19.1587612456,23.1362640078,212.87,57.2403798301,56.7303563888,27.8088115717,10.3898722123,21.719409557,38.28712639,33.0668949328,26.1076114157,30.4222116431,20.3831205823,142.609378157,20.890863187,23.4216407084,46.6356714639,34.7377547881,22.766210461,14.6043507519,25.3991604801,50.7518980585,58.3298166845,15.8508454264,35.5014221148,34.2477986368,29.333521287,20.2430461317,25.0141574761,35.0641615406,46.8907934376,34.659822224,,56.23,28.8115849971,58.7871600815,21.2732808944,28.4455932468,,76.2521846379,27.7246454319,68.6193023848,24.261994489,173.658822056,56.1951910888,22.6341753519,,44.1759173721,61.8746522463,9.28630663787,33.5490286463,37.773847738,,28.2344786949,31.7658009991,25.9713302217,9.78871540117,41.7825640298,11.5306910234
2010-02-18,26.1848908439,23.8977725226,118.08,50.67676142,,52.8923484691,76.64,33.9213391302,272.45103023,,12.7456446237,22.8968489579,17.0812049449,50.3597004904,15.0116665956,13.5505471309,56.4125946498,6.89876615378,18.9841536222,36.4616497797,25.4005656261,28.3195762506,29.2063106352,20.5876832054,33.5713581939,22.2897602664,50.2422236784,20.4270468925,16.4281928643,28.2238684817,22.540934798,13.8358664318,106.917850397,50.4459151693,67.6009013899,50.8717768074,37.3679408839,21.4318958778,,52.302360533,44.0794201013,29.945,33.5632121867,19.4167127434,23.5167164478,232.95,57.5728166991,57.3705207667,27.9500382232,10.4392409356,21.8066838968,38.594693355,33.3855715769,26.1227946733,30.538566086,20.5377333806,141.221915684,20.9923161851,23.5268156062,46.3599606606,35.1805994189,23.3999254356,14.5952909809,25.7748196602,50.6770795356,59.0630447062,15.9505014577,35.4781526662,34.7707945766,29.7624993696,20.3308684577,24.8954338371,35.1539545279,47.1435959762,34.9811431965,,55.98,28.7950598552,60.196039239,21.12302352,28.4859825273,,76.4048034713,27.8204636934,68.382078164,24.2444831252,174.18039344,57.2101866299,22.7557875457,,44.8565441254,61.9128747891,9.1974037893,33.986030919,38.2222970646,,28.6523635147,32.1051946447,26.4452287204,9.82312213369,41.8981679619,11.5822824821
2010-02-19,26.0225643405,23.7336088741,117.52,50.8825071721,,52.8201788001,78.74,33.6023559857,271.218726225,,12.6907065003,22.9219735178,16.9864597511,50.4073670313,15.0116665956,13.7492579179,56.7420895656,7.01718108458,18.8994901584,36.2440981701,25.2748202517,28.4714645652,28.5362362095,20.5521708723,33.473482514,22.2140125567,50.3466773659,20.4943518246,16.4124268443,28.4149391581,22.3570772548,13.9465533633,106.399197184,50.5428079695,67.9426147369,51.0769049396,37.2741158782,21.4927161229,,52.8845143313,44.0959076346,30.02,33.8748405057,19.502696576,23.2266214623,230.57,55.9018840157,57.7158726022,28.4892672565,10.4841215931,21.5726299856,38.80304517,33.2010745724,25.9937369839,30.7086225794,20.7352941785,141.629992882,21.1444956822,23.8180691694,46.8789457021,34.8058847313,23.1543608829,14.5749064963,26.0891467292,50.8267165815,58.9713912035,16.0114023658,36.3623917138,34.4797726423,29.9083519177,20.3133039925,25.0324226513,35.0731408393,47.5024124825,35.580942345,,56.61,28.9437861328,60.8920926322,20.9806744285,28.5034693183,,77.9882238679,27.9899883099,68.311789506,25.0937842676,175.63101385,57.5806229588,23.0991631515,,45.0023927154,62.310389234,9.124665095,34.4048247637,38.5025778937,,28.8794748298,32.4084825833,26.4198413008,9.87473223246,41.8899105382,11.6768668231
2010-02-22,25.8607539786,23.7006111558,118.01,50.6273371001,,52.4432927513,79.56,34.2906880344,272.240379973,,12.753492927,23.4579641299,16.9323196404,50.3835337609,15.3236218838,13.7186870276,55.9068582675,7.10051010996,18.8864650101,36.0773086026,25.417331676,28.1904711832,29.5547493366,20.575845761,33.8649852334,22.0784640235,50.1458048899,20.4438731256,16.4518418943,28.3148545181,22.8075282356,14.0226506286,106.114774454,50.2961717508,67.2425190992,51.1005735703,37.2399976944,21.6481456381,,53.2005406789,44.3761956995,29.84,33.8158837967,19.2916453506,22.7700785343,229.07,53.8635211087,57.6147940162,28.6090959305,10.2776705686,21.5805640164,39.0510830451,32.7146733789,26.1683444461,30.6280695036,21.0874677748,142.110617137,20.90777202,23.4701829689,46.9924736799,34.661108602,23.2573395663,14.5658467254,26.0508141598,50.5357556589,58.7651708224,16.0280117043,36.3158528166,34.6189570457,29.8139767395,20.2606105969,25.3064002798,34.9564099558,47.3230042293,35.1953571781,,55.67,29.1420878362,60.8585478904,22.483248172,28.3868907117,,78.5605444931,27.9162819549,67.4683256098,25.2513865414,177.032736943,58.2622258039,23.1349314438,,45.2535763982,61.1637129507,9.06000847786,34.8509312505,38.6066822016,,28.1799719793,32.2712808968,26.5806282914,9.82312213369,41.8155937247,11.599479635
2010-02-23,25.4275822204,23.370633973,117.24,50.4838039346,,52.0744255546,79.15,33.4764415866,268.363412144,,12.5180438268,22.8549746913,16.8037368773,50.2167008676,15.0683857389,13.5046907954,55.2018924012,7.07858141907,18.7171380824,35.7509811882,25.7778017493,27.7272118238,29.3135225434,20.3888141404,32.7883527549,21.8591943375,49.6396062506,20.2335452127,16.0718808118,28.1328824454,22.5041632893,13.8151126322,105.788524851,49.6619643312,66.4340753272,51.1794690058,36.5661635629,21.4338266793,,52.202562739,44.2030766006,29.57,33.6305912827,19.1040442613,22.5180287928,225.09,53.2598857414,57.1009778707,28.4122345375,10.1789331221,21.4099823523,38.674065475,32.3205206876,25.7811713777,30.5654171112,20.8469589773,142.101548755,20.5442321102,23.0413930008,47.3573850373,34.2863939144,22.8771105816,14.5250777562,25.8208187434,50.3029869209,58.7346196548,16.1276677356,36.3003398508,34.538820571,29.8225563012,20.0322725494,24.7949753733,34.0584800828,46.2057801074,35.0239859928,,55.25,28.7867972842,60.2211977953,21.1625649343,27.8914316336,,77.7306795865,27.5072116846,66.6863642895,24.6209774461,175.109442466,57.7213887638,22.9060143732,,44.9780846171,60.3992620952,9.37520948645,33.7129044985,37.7338076196,,27.4350468657,31.8741181201,26.385991408,9.5908766892,41.3366631488,11.3759166473
